TRACTNUM,TRACT,SevCrwd,TeenBirthProportion,TeenBirthAllWom,SingMother,MaltrtAllegRate,FosterCareEntry,TotalPov,ChildPov,ProxOffAlco,ProxOnAlco,HghSchOrHigh,TraffInjur,SNAP_FdStmp,PovertyRt,VoterPartic,TotalPopulation,ZIP,City,Longitude,Latitude,CES20Score,CES20PercentileRange,PollutionBurdenScore,PollutionBurdenPctl,LowBirthWeight,LowBirthWeightPctl,Education,EducationPctl,Poverty,PovertyPctl,Unemployment,UnemploymentPctl,PopCharScore,PopCharPctl,NeighborhoodName,n_FoodDesert,pct_FoodDesert,LiqCount,Uninsured
6073020801,208.01,0.015,0,0,0.039753638,43.400002,0,5.5999999,10.3,,0,94,87.300003,0.010078387,0.057999998,74.5968969,5230,92065,Ramona,-116.9387595,33.0052699,11.9638853,16-20%,5.026911048,52.30864966,0.0474377,13.88541406,5.5,21.04796861,11.08588725,10.06178288,11.97,60.99923528,2.379967576,6.697604415,Rosemont,0,0,,0.020431328
6073008344,83.44,0,0,0,0.069444448,22.5,0,15.7,9.6999998,10.658579,8.1744652,94.800003,5.25,0.046568628,0.168,74.3775464,3462,92122,San Diego,-117.1962537,32.8583742,20.33072069,41-45%,5.126312217,54.56129434,0.0483003,21.14085564,5.8,22.44019744,27.10712344,41.60887656,11.59,58.46291104,3.96595444,31.36836824,Selwyn,277.3602404,0.379425774,,0.020391517
6073009306,93.06,0,0,0,0.065587044,,0,4,3.9000001,35.516193,0,96.800003,10.5,0.006072875,0.097000003,62.770847,5589,92123,San Diego,-117.1197526,32.7997476,17.9501269,31-35%,5.901035227,71.3130056,0.0504677,45.50913185,1.8,4.51841539,19.77478246,27.84012104,5.72,11.96788172,3.041860658,15.47723567,Serra Mesa,796.6392851,0.757261678,931.5,0.020366972
6073008364,83.64,0,0,0,0.054750402,,0,20.1,20,32.792469,91.686699,98.099998,8.5,0.013285024,0.29899999,58.9580686,4992,92122,San Diego,-117.2274041,32.8599014,10.21575113,11-15%,4.090721749,31.81082763,0.0493783,31.84888666,2,5.429692444,38.19230769,59.21069222,4.01,4.027529952,2.497297971,7.989464442,University City,46.55803025,0.1090352,4992,0.020250723
6073020024,200.24,0,,0,0.023721276,53.299999,1.2,7.9000001,9.1000004,18.347305,,76.800003,10.22,0.014084507,0.13600001,67.2187982,4175,92069,San Marcos,-117.124725,33.1471367,13.48297917,21-25%,3.010037094,11.12632234,0.0519529,63.47260445,11.8,42.475636,28.30702232,43.72714664,8.57,34.09380576,4.479339874,39.67139094,Citrus Gardens Mh Park,778.6389944,0.913895533,,0.019869352
6073013314,133.14,0.014,0,0,0.1105108,,0,3.5,5.5999999,8.4788027,2.3454876,92.599998,7.3800001,0.023330059,0.023,51.0922549,14837,91915,Chula Vista,-116.9557609,32.6100121,7.664459069,6-10%,2.611098989,6.011200996,0.0509035,51.41356017,6.2,23.88305278,17.47618409,22.96053461,7.81,27.68289574,2.935338377,13.72130942,Eastlake Greens,4362.660957,0.870443128,,0.019533446
6073008340,83.4,0,0,0,0.010531243,21.799999,0.80000001,22.5,10.8,22.507788,35.502892,98.800003,8.5900002,0.012637491,0.212,54.5374964,8988,92122,San Diego,-117.2035171,32.8680772,9.192952681,6-10%,4.255461003,35.40759179,0.0483913,21.89141856,1.3,2.569295026,28.67881784,44.35758416,5.82,12.50318634,2.160271866,4.515238931,Selwyn,844.5241825,0.812824045,8988,0.01952841
6073019105,191.05,0,0,0,0.013003356,45.200001,0,6.1999998,0,6.745893,11.342188,93.599998,59.290001,0,0.059999999,77.9897627,5722,92026,Escondido,-117.0966729,33.2304835,11.57378894,16-20%,3.827066211,25.96141879,0.0505464,46.5849387,6,23.18693836,13.33997013,14.13440928,2.59,1.198062707,3.024193548,15.15113508,Hidden Meadows,0,0,,0.019301165
6073019803,198.03,0,0,0,0.081828445,57.200001,0,4.0999999,2.4000001,29.361702,17.222845,96.400002,4.5799999,0.016930023,0.061000001,66.0117057,4465,92010,Carlsbad,-117.3081967,33.175329,8.428827727,6-10%,4.453657236,39.50217797,0.0469619,11.05829372,4.2,15.45374003,13.91752577,15.35745808,5.4,10.13255162,1.892563186,2.771855011,Green Valley Mh Park,541.8153393,0.51898021,,0.019268775
6073020026,200.26,0,0,0,0.026091889,,0,5.5,0,6.2117877,27.317192,91.800003,9.2299995,0.027793534,0.035999998,74.3243243,4089,92078,San Marcos,-117.1882353,33.1292602,17.01401968,31-35%,4.803864523,47.51711263,0.0439717,1.776332249,8.8,33.41349196,17.43282256,22.88488211,8.96,37.49681366,3.541735949,23.74263138,Lake San Marcos,501.834038,0.609021891,,0.019209292
6073015301,153.01,0.067000002,0,0,0.054435484,99.900002,0,33.700001,47.299999,100,,67.699997,17.610001,0.17540322,0.32300001,59.638009,3179,92020,El Cajon,-116.9579853,32.7840225,26.47822565,56-60%,3.935922613,28.36341008,0.0493162,31.17338004,25.1,68.16858625,47.4195507,71.63031144,21.14,94.94009686,6.727323745,75.16618588,El Cajon,362.2733489,0.385807613,,0.019125683
6073017006,170.06,0,0,0,0.007920792,14.1,1.6,1.2,1.6,8.379694,5.8414464,94.900002,7.04,0,0.014,75.9018036,2876,92064,Poway,-117.0488065,33.0121262,7.348832598,1-5% (lowest scores),2.836933595,8.674548849,0.0490091,27.93345009,4.3,15.98531831,5.79658606,2.282183836,5.16,8.921743564,2.590414034,8.91759689,Green Valley,543.7085163,0.815155197,2876,0.018867925
6073018515,185.15,0,0,0,0.048044693,65.699997,1.2,4.5,9.3999996,1.2683578,2.0694258,95.599998,49.189999,0.016201118,0.092,72.1249048,4494,92056,Oceanside,-117.3197917,33.1916919,11.14442651,11-15%,3.925618833,28.16428127,0.0483579,21.65374031,3.2,10.47968612,17.01319025,21.90139957,4.11,4.40989039,2.838896741,12.24131444,Talich,736.652082,0.964204296,,0.01879529
6073011100,111,0.014,0,0,0.054054055,43.900002,0,3.0999999,4.0999999,29.556517,53.163872,99.300003,24.42,0,0.037,69.8821475,3698,92118,Coronado,-117.1785782,32.6973819,7.721790069,6-10%,3.691298761,23.09894213,0.0463321,8.043532649,0.5,0.493608404,8.408249603,5.459588955,7.58,25.73285751,2.091889757,3.975918726,Coronado,488.7794989,0.568348255,,0.018707483
6073013307,133.07,0.025,,0,0.12094396,66.400002,5.9000001,4.3000002,1.8,56.328796,2.1432173,69,5.4299998,0.072763026,0.075000003,50.3707929,3966,91911,Chula Vista,-117.0502967,32.5988025,30.02510633,61-65%,4.31194996,36.52769135,0.0500185,39.67975982,30.3,74.85128465,36.17021277,56.31067961,17.29,87.03798114,6.963231626,78.7282077,Otay,0,0,,0.018683997
6073008306,83.06,0,0,0,0.028716216,22.5,0,3.7,5.4000001,2.1354687,11.244578,97.099998,6.8200002,0.028716216,0.142,78.8461538,2997,92122,San Diego,-117.2264811,32.8472028,13.66044361,21-25%,3.563774335,20.59738643,0.0522772,66.48736552,3,9.593722314,20.1336675,28.58403732,9.8,44.53224573,3.833139342,28.84735984,Elvira,482.8107625,0.894094005,,0.018657755
6073016701,167.01,0.005,0,0,0.091760904,78.300003,1.8,7.1999998,4.1999998,22.444035,12.727902,87.900002,7.02,0.043941841,0.127,64.9790989,8666,92071,Santee,-116.9489803,32.8358448,22.80318274,46-50%,5.138191868,54.847542,0.0512549,55.991994,11.5,41.60232882,27.00498414,41.47018031,12.75,66.61993372,4.437978051,39.13207074,Winter Gardens,2083.000025,1.000000012,,0.018503803
6073014601,146.01,0.032000002,0,0,0.079673134,99.5,2.7,11.2,21.799999,85.568298,70.28154,89.900002,34.860001,0.077630237,0.169,61.3960114,4795,91941,La Mesa,-117.0300534,32.7606911,23.17994149,46-50%,4.720464519,45.57560672,0.0509987,52.5769327,13.2,45.93089482,35.04864865,54.64632455,7.71,26.77797604,4.910521284,46.3439107,La Mesa,742.3403653,0.700982404,,0.018378378
6073008330,83.3,0,0,0,0.037931036,35.099998,0,3.5999999,2.8,18.895554,24.241356,99.400002,7.21,0.008866995,0.015,70.4569236,5668,92130,San Diego,-117.2211586,32.9512328,6.085464536,1-5% (lowest scores),3.039857444,11.59925327,0.0498675,37.96597448,0.2,0.075939754,3.902348807,0.718698777,7.74,27.0073923,2.00189142,3.323717547,Del Mar Heights,985.7628544,0.587113076,,0.018360534
6073016802,168.02,0.011,0,0,0.06050605,67.199997,0.89999998,4.9000001,0,3.6876981,6.5975223,90.300003,40.98,0.029702971,0.050000001,74.3314231,6942,92021,El Cajon,-116.8418297,32.8701471,18.67882044,36-40%,4.991393313,51.52457996,0.0471541,12.27170378,7.5,29.05961271,28.75462718,44.47106292,3.32,2.204945195,3.742205687,27.10397592,Blossom Valley,1192.99999,0.999999991,,0.018200864
6073002904,29.04,0,0,0,0.030042918,50.900002,0,40.799999,19,66.744125,59.868782,91.199997,24.58,0.019313306,0.491,39.5359738,7316,92115,San Diego,-117.0626516,32.7715642,23.80433412,51-55%,4.566392707,42.17797138,0.0523689,67.56317238,9.1,34.38805215,62.93390861,88.43777582,11.02,54.58832526,5.212940639,51.31067352,College Heights,14.84117228,0.02944677,2438.6667,0.018106893
6073008336,83.36,0,0,0,0.022788204,27.799999,0,0.80000001,0,,,97.900002,17.370001,0.013404826,0.013,72.8790915,2332,92129,San Diego,-117.1331584,32.9678415,5.276136533,1-5% (lowest scores),2.887725168,9.38394524,0.0474196,13.72279209,1.9,4.860144286,NA,NA,9.94,45.61560031,1.827090954,2.433212091,Rancho Penasquitos,621.4133367,0.974002095,,0.018072289
6073013903,139.03,0.015,,0,0.12471826,130.10001,9.8999996,7.4000001,7,40.719143,43.318756,83.5,9.7700005,0.072126217,0.071999997,57.2174739,4116,91977,Spring Valley,-116.996053,32.7017506,17.28563622,31-35%,3.214900478,14.06347231,0.0487263,25.16887666,14.9,49.82913555,25.11520737,37.99016517,9.74,43.92046903,5.376725141,54.00727455,La Presa,836.6308998,0.898636842,,0.017741935
6073017052,170.52,0.02,0,0,0.022062134,,0,3.0999999,3.5,0,3.1693077,95.199997,17.200001,0,0.048,67.4077015,4796,92128,San Diego,-117.0749912,33.0009657,10.61574764,11-15%,4.101874076,32.0970753,0.0479258,17.60070053,5,19.04822174,13.66785639,14.7396293,7.27,23.08182513,2.588023778,8.842342907,Rancho Bernardo,880.1920015,0.919740858,4796,0.017714045
6073022100,221,0,0,0,0.07169693,,0,8.5,9.6999998,5.1530499,3.2922263,94.400002,29.57,0.051972449,0.077,69.1288729,9082,92008,Carlsbad,-117.2924294,33.124262,16.22312582,26-30%,6.346522171,79.55196017,0.0482112,20.29021766,4.4,16.46627009,22.41017137,33.18623124,6.72,19.13076727,2.55622298,8.528784648,Rancho Carlsbad Trail,2428.757339,0.923833145,,0.017641804
6073013303,133.03,0.030999999,0,0,0.095554084,93.300003,1.7,7.5,11.1,35.730289,6.2538195,73.699997,4.2199998,0.059721302,0.061000001,54.3432648,4909,91911,Chula Vista,-117.0502312,32.6077631,23.61847117,46-50%,3.424491478,17.85936528,0.0459259,6.242181636,31.3,76.04100747,40.23547001,62.08548733,20.02,93.15574815,6.896928001,77.7373636,Castle Park,321.3925741,0.266053455,,0.017465626
6073020027,200.27,0.001,0,0,0.035563592,,0,6.5,3.3,8.2619829,11.877058,95.900002,6.9000001,0.006027727,0.111,66.9713003,13665,92078,San Marcos,-117.1809654,33.1159777,15.61692677,26-30%,4.176667394,33.59054138,0.0432876,1.025769327,6.8,26.4523478,25.33751026,38.45668894,8.11,30.19372929,3.739087961,27.0538066,Lake San Marcos,2839.499346,0.713980223,,0.016760616
6073016612,166.12,0,0,0,0.050211415,55.700001,0,4,4.8000002,18.52515,,90.699997,7.25,0.018498942,0.074000001,68.485342,6143,92071,Santee,-116.9941684,32.8723023,7.571747791,6-10%,3.344121997,16.26633479,0.0509355,51.80135101,6.1,23.46538413,16.73313393,21.3340058,4.36,5.302064746,2.264196043,5.405744387,Carlton Hills,1484.000012,1.000000008,,0.016491754
6073008341,83.41,0.008,0,0,0.01475912,11.1,0,37.400002,19.1,57.84082,100,98.800003,13.84,0.008354219,0.36700001,50.9344207,7614,92037,La Jolla,-117.2175075,32.8692105,10.14718899,11-15%,3.747181613,24.20659614,0.0502603,42.85714286,1.3,2.569295026,45.70239055,69.3985626,5.64,11.39434107,2.707952278,10.51047285,University City,24.23512077,0.058257502,7614,0.01641791
6073017404,174.04,0,0,0,0.040832993,26.299999,1.5,5,3.2,28.195015,14.484064,89.599998,18.77,0.004083299,0.117,70.7025411,6338,92024,Encinitas,-117.2649644,33.0221644,18.83608035,36-40%,5.624287827,65.2022402,0.0499714,39.32949712,9.1,34.38805215,27.76132662,42.81931661,6.36,16.26306398,3.349060525,20.14298257,Cardiff-By-The-Sea,1111.185677,0.857396356,,0.016383676
6073002711,27.11,0.027000001,0,0,0.063829787,,0,9.1000004,13.2,31.25,,78,6.7800002,0.082866743,0.11,50.660793,3200,92105,San Diego,-117.0715691,32.7392175,26.51068187,56-60%,3.641476956,22.15308027,0.0549682,85.58919189,22.8,64.81458043,40.18691589,62.03505233,10.95,54.05302065,7.280200366,83.30615828,Chollas Creek,1127.999995,0.999999995,1600,0.016161616
6073010800,108,0,,0,0.10498084,27.6,0,11.5,21.299999,43.012554,45.02092,97.099998,8.7200003,0.022988506,0.15000001,70.6535948,2390,92118,Coronado,-117.182643,32.6906311,7.357933315,1-5% (lowest scores),3.256115596,14.61107654,0.0480346,18.4513385,1.7,4.100746741,17.55555556,23.16227462,6.33,16.02090237,2.259727303,5.330490405,Coronado,113.1844125,0.217244554,,0.016129032
6073009804,98.04,0.005,0,0,0.031890661,38.400002,1,4.5,7,16.886654,16.886654,92.300003,,0.022209568,0.030999999,74.1336634,4773,92119,San Diego,-117.0134472,32.8085467,15.21924225,26-30%,4.192426116,33.92657125,0.043552,1.275956968,7.3,28.32552841,14.80677377,17.52616316,9.32,40.61942391,3.630175424,25.17245704,Greenbrier Mh Park,669.3033229,0.696465477,2386.5,0.016059028
6073020019,200.19,0.003,0,0,0.037988041,41.099998,0,6.8000002,5,33.621193,33.401638,82.800003,11.22,0.012310939,0.086999997,73.6345994,6832,92078,San Marcos,-117.2174731,33.1321296,25.45945839,51-55%,5.097825296,53.97635345,0.0459664,6.392294221,17.1,54.70193646,32.42557736,50.7880469,11.84,60.10706092,4.994180246,47.77373636,Palomar East Mh Park,648.6539793,0.489550173,,0.015947467
6073016810,168.1,0.014,0,0,0.063043475,67.199997,3.0999999,6.5999999,10.1,3.9756446,,90.599998,6.7600002,0.008695652,0.132,67.8235294,2792,92040,Lakeside,-116.9106547,32.8479042,10.69949048,11-15%,2.832084758,8.587429994,0.0515671,59.53214911,7.4,28.73054044,21.69811321,31.61013744,15.04,78.8937038,3.777955604,27.79380409,Lakeview,622.775956,0.896080512,,0.015603799
6073017046,170.46,0.030999999,0,0,0.054324519,30.4,0,3.7,5.6999998,5.4921155,5.4921155,99.099998,,0.024303073,0.028999999,76.0509554,3678,92131,San Diego,-117.0954837,32.9193342,8.159495676,6-10%,3.159260067,13.20472931,0.0603636,97.84838629,1.4,2.923680547,5.140758874,1.714790064,3.61,2.905939332,2.582723645,8.817258247,Scripps Ranch,725.3538638,0.843434725,,0.015521064
6073020013,200.13,0,0.11235955,0.006856359,0.075980395,24.700001,0.2,6.5999999,8.6999998,12.033994,8.1135254,95.099998,20.200001,0.010026738,0.090999998,69.0988372,12473,92009,Carlsbad,-117.2488951,33.1173821,12.37151893,16-20%,4.583363639,42.63845675,0.039993,0.087565674,5.2,20.02278193,19.38028627,27.20968352,5.63,11.27963293,2.699222647,10.39759187,La Costa,2654.115339,0.709087721,,0.015501969
6073016608,166.08,0,0,0,0.003676471,51.599998,1.7,3.7,4.6999998,,,98.099998,15.98,0.006127451,0.029999999,66.8856767,2526,92040,Lakeside,-116.9617915,32.8685871,7.832357122,6-10%,3.205566465,13.8892346,0.0490542,28.32124093,5.3,20.31388432,12.86863271,13.32744925,9.69,43.53810859,2.443361324,7.324720933,Eucalyptus Hills,465.9631128,0.743162859,,0.01537279
6073013309,133.09,0.003,0,0,0.10457832,60,0.60000002,6.4000001,11,17.715918,24.696646,81.300003,17.43,0.019277109,0.075999998,59.0922149,7005,91911,Chula Vista,-117.0337536,32.6183278,22.25484117,46-50%,3.925376391,28.13939017,0.0578398,94.33324994,17.2,55.05632198,16.25754527,20.40095827,10.17,47.5274025,5.669479548,58.97403738,Rancho Del Rey,585.9255488,0.314844465,,0.015361811
6073006600,66,0,0,0,0.10547667,62,0,4.3000002,5.4000001,72.5,94.270836,96.599998,11.81,0.018255578,0.052000001,23.8636364,1920,92110,San Diego,-117.2061684,32.745617,20.64830045,41-45%,4.411229908,38.46919726,0.0488704,26.50738054,3.4,11.44158967,47.18054837,71.22683142,NA,NA,4.680848853,42.6690079,Loma Portal,0,0,384,0.015206813
6073009305,93.05,0.012,0,0,0.062719516,,0,15.5,13.2,10.383245,48.685383,92.699997,9.3500004,0,0.146,61.0600088,4488,92123,San Diego,-117.1278103,32.7912089,14.23345867,21-25%,4.642398235,44.10703174,0.0501666,41.71878909,2.6,7.935704341,20.66854991,29.74404237,12.71,66.30130003,3.065971068,15.87859024,Serra Mesa,647.0000029,1.000000005,,0.015196811
6073013601,136.01,0,0.082644626,0.008347246,0.085858583,73.099998,2.8,6.6999998,13.8,42.41045,38.689888,92.800003,3.8099999,0.096969694,0.117,71.6129032,5053,91941,La Mesa,-116.9758103,32.7537922,19.0279235,36-40%,3.607413873,21.54324829,0.0502707,43.09482112,11.8,42.475636,27.45027125,42.31496659,13.78,72.66122865,5.2746716,52.2513483,Casa De Oro,461.9061024,0.431284876,,0.015162455
6073009703,97.03,0,,0,0.055513307,48.099998,0,4.5,7.6999998,20.226349,15.583285,92.599998,22.1,0.013688213,0.075000003,73.0703986,3446,92120,San Diego,-117.0736093,32.795586,14.01182738,21-25%,3.498557471,19.2159303,0.0496361,34.91368526,6,23.18693836,18.0887372,24.36010591,14.11,74.5347948,4.00502993,32.12090806,Allied Gardens,425.2899124,0.649297576,1148.6666,0.014925373
6073008305,83.05,0,0,0,0.042630937,42.299999,2.0999999,35.799999,47.799999,0,75.491318,98.5,7.1599998,0.068209499,0.29800001,59.257732,10482,92037,La Jolla,-117.2318176,32.8797622,15.45741367,26-30%,4.466991539,39.83820784,0.0441578,2.014010508,3.4,11.44158967,57.46061168,82.77644685,15.69,81.46826408,3.460363319,22.31280572,Sorrento,257.2769781,0.724723882,,0.014901458
6073017109,171.09,0,0,0,0.071428575,,0,12.7,14.1,14.225564,6.5413532,99.400002,3.0599999,0.007233273,0.13699999,70.5323669,6650,92009,Carlsbad,-117.233336,33.077855,8.535758995,6-10%,3.771789463,24.72930927,0.0510285,52.87715787,1,1.632704721,19.94306263,28.23099231,11.25,56.16874841,2.263052877,5.355575066,La Costa,1429.891323,0.64847679,,0.014860402
6073017811,178.11,0.007,0.47826087,0.006658596,0.027154235,20.4,0,4.4000001,1.9,25.869394,5.1455545,95.900002,32.849998,0.005068791,0.052000001,72.3404255,6355,92011,Carlsbad,-117.3081307,33.1143888,9.85404465,11-15%,5.315295658,58.70566273,0.0481438,19.50212659,3.3,10.88469814,13.27666151,14.04614803,3.64,2.956920724,1.853903392,2.571177725,Lanaki Lane Mh Park,1479.710299,0.980589993,,0.014660012
6073017047,170.47,0,0,0,0.033022255,17.1,0,2.2,1.8,19.000248,19.000248,98.800003,4.9099998,0,0.015,76.6344294,4021,92131,San Diego,-117.0766489,32.9144857,4.709467188,1-5% (lowest scores),2.774868475,7.940261357,0.0471332,12.03402552,1.6,3.683078091,3.319400049,0.441306267,6.18,14.9120571,1.697185733,1.931518876,Scripps Ranch,1099.999998,0.999999998,4021,0.014643832
6073020015,200.15,0,0,0,0.026728647,44,0,2.8,4.0999999,35.980213,3.696954,97.800003,5.8099999,0.016850669,0.044,70.6734007,3841,92009,Carlsbad,-117.2387904,33.0914037,11.38984945,16-20%,3.992775232,29.55818295,0.0486188,23.98048536,1.9,4.860144286,25.03368364,37.87668642,10.85,53.23731838,2.852614732,12.40436473,La Costa,669.1055395,0.986881327,,0.014634146
6073008312,83.12,0.018999999,0,0,0.016212711,38.299999,0,4,7.3000002,19.041058,28.988703,99.300003,60.169998,0,0.023,74.6262626,3629,92037,La Jolla,-117.252727,32.9053825,12.23550706,16-20%,4.532450845,41.26944617,0.0510415,53.02727045,1.4,2.923680547,7.140808718,3.73219014,3.72,3.160846291,2.69953442,10.4101342,Sorrento,508.9999952,0.999999991,,0.014625753
6073020811,208.11,0,0,0,0.081270181,,0,6.6999998,11.7,,4.6017699,94.199997,16.75,0.023681378,0.063000001,71.8965517,5650,92065,Ramona,-116.7742268,33.0025617,7.448464445,1-5% (lowest scores),3.364729556,16.65214686,0.0501771,41.84388291,2.3,6.859891153,15.40702968,18.7618207,4.9,7.647208769,2.213688893,4.904051173,San Diego Country Esta,0,0,,0.01459854
6073008506,85.06,0,0,0,0.032623168,57.400002,0,9.5,10.6,61.504208,60.291935,89.800003,,0.031957392,0.093000002,66.2004662,4042,92117,San Diego,-117.1867776,32.8302338,17.52294399,31-35%,3.695541494,23.16116988,0.053791,79.09682262,12.7,44.741172,22.06330598,32.49274997,8.24,31.32806526,4.741644496,43.67239433,North Clairemont,282.4297606,0.356603233,808.40002,0.014282314
6073015502,155.02,0,0,0,0.030973451,84.699997,5.0999999,5.9000001,2.0999999,13.682678,0.80058223,89.900002,65.760002,0.006637168,0.068000004,72.0442632,2748,92019,El Cajon,-116.8356541,32.8013941,7.446241099,1-5% (lowest scores),3.722694984,23.75855632,0.0467763,10.13259945,5.8,22.44019744,16.50679456,20.90530828,7.53,25.35049707,2.000228633,3.311175216,Harbison Canyon,616.0000042,1.000000007,,0.014263074
6073021900,219,0.057999998,0.34146342,0.013916501,0.32947019,,0,23.1,23.200001,24.281103,16.857395,70.5,167.81,0.097682118,0.185,52.8596187,6816,91950,National City,-117.1150589,32.6564826,37.91211022,76-80%,6.513685844,82.58867455,0.0511675,54.86614961,19.4,59.30894823,58.14536341,83.65905939,17.66,88.14682641,5.820377453,61.39470714,National City,297.6827125,0.59895918,,0.014035088
6073017808,178.08,0,0,0,0.02851153,20.299999,0,1.5,3.8,9.7071133,12.1841,97.900002,6.5500002,0.006289308,0.086999997,76.5807393,5975,92011,Carlsbad,-117.2875241,33.0980696,13.82464844,21-25%,3.960530463,28.98568762,0.051459,58.34375782,1.7,4.100746741,13.94997482,15.40789308,8.83,36.28600561,3.490605254,22.86466826,La Costa,805.5090389,0.583279536,,0.01381781
6073009602,96.02,0.008,0,0,0.052728388,35.5,0,9.8000002,7.0999999,36.582783,35.311256,97.800003,10.75,0.019619865,0.079999998,73.0285235,3775,92120,San Diego,-117.0846348,32.7987225,13.42551049,21-25%,4.219822048,34.53640324,0.0467639,10.0950713,4.6,17.31426402,18.44875346,25.11663094,7.74,27.0073923,3.181534752,17.57180484,Allied Gardens,178.3717245,0.290035324,3775,0.01366044
6073018514,185.14,0.005,0,0,0.066619419,45.099998,1.6,2.9000001,1.6,15.225871,16.836542,94.099998,13.66,0.025159461,0.048999999,67.0046995,7947,92057,Oceanside,-117.2924241,33.2318552,12.23840052,16-20%,3.102286227,12.34598631,0.0524203,68.1761321,10.1,37.64080496,11.79738984,11.15874417,10.46,49.9745093,3.944961756,30.91684435,San Luis Rey,620.978772,0.325119776,,0.013580745
6073019809,198.09,0,0,0,0.026571615,,0,5,0,2.3220973,0,93.800003,39.970001,0.005832793,0.064000003,73.7839771,4005,92056,Oceanside,-117.2666754,33.1752541,9.601272843,11-15%,2.546367009,5.376477909,0.0472064,12.49687265,4.3,15.98531831,20.47549733,29.2775186,13.07,68.51899057,3.770576987,27.64329612,Rancho Calevero Mh Pa,514.0695878,0.677298535,,0.013457304
6073016901,169.01,0,0,0,0.097040907,47.900002,0.60000002,3.2,0.40000001,25.835867,11.289622,89.099998,47.779999,0.007397737,0.048999999,70.9868591,6909,92040,Lakeside,-116.9470083,32.9015716,24.02213485,51-55%,5.550100613,63.58431861,0.0501932,42.06905179,8.4,32.16048601,23.68871152,35.46841508,10.38,49.20978843,4.32823412,37.27580584,Foster,1675.940297,0.980082045,,0.013454226
6073017200,172,0,0,0,0,24.200001,0,3.7,8.1999998,26.169802,64.737099,99.599998,28.719999,0,0.050000001,74.6492986,4146,92014,Del Mar,-117.2641232,32.9625651,7.232868742,1-5% (lowest scores),3.350546706,16.41568139,0.0517637,61.64623468,0.7,0.873307176,10.03097451,8.296557811,3.74,3.199082335,2.158713003,4.502696601,Del Mar,224.7722486,0.39995062,4146,0.013342864
6073017015,170.15,0,0,0,0.057354927,19.799999,0,3.2,2.0999999,16.161755,41.329678,95.5,30.290001,0.027665317,0.066,70.2364066,7295,92128,San Diego,-117.0696419,33.0328463,18.35429885,36-40%,4.863747666,49.07280647,0.0548091,84.72604453,5.6,21.46563726,16.81997372,21.44748455,6.19,14.98852919,3.773694712,27.69346545,Rancho Bernardo,1138.45826,0.757457259,2431.6667,0.01334214
6073020405,204.05,0,0,0,0.010358565,21.1,0,7.5999999,4.3000002,4.8065653,4.8065653,96.900002,5.9499998,0.020717131,0.12,78.3759124,3412,92029,Escondido,-117.0871019,33.0829769,20.79962967,41-45%,5.709869809,66.9943995,0.0520435,64.23567676,3.2,10.47968612,14.76720937,17.3370319,6.49,17.21896508,3.642750249,25.39821899,Canyon Crest Mh Park,650.9999999,1,,0.013139103
6073016902,169.02,0.003,0,0,0.056532662,116.1,0,6.0999999,7.5,1.0252029,,88.199997,85.910004,0.048994973,0.082999997,65.8333333,2341,92040,Lakeside,-116.8538493,32.9312875,19.89034829,41-45%,4.734283705,45.84940884,0.0496839,35.42656993,11,40.08353373,19.97024916,28.33186231,16.14,83.12515932,4.2013427,35.4822526,Barona,0,0,,0.013079223
6073019905,199.05,0.009,0,0,0.032367975,33.299999,1.2,8.6999998,3.3,27.913534,24.224625,90.900002,5.2399998,0.010221465,0.122,65.3158522,4256,92081,Vista,-117.2317331,33.1575866,15.39951926,26-30%,3.925618833,28.15183572,0.0519529,63.47260445,11.5,41.60232882,27.24775225,41.92409532,5.92,12.98750956,3.922825906,30.47786279,Ocean Hills,459.9432529,0.590427796,,0.01302682
6073017039,170.39,0.009,0,0,0.04944846,19.4,0,1.7,0.60000002,17.381882,10.995521,96,2.8099999,0.008748573,0.025,67.0993228,6921,92128,San Diego,-117.0877455,32.9526715,13.45662579,21-25%,4.852716561,48.81144991,0.0526917,70.57793345,2.8,8.783698266,8.629579376,5.87567772,8.37,32.46240122,2.773008813,11.36335131,Sabre Springs,1756.999988,0.999999993,3460.5,0.012732749
6073016609,166.09,0,0,0,0.10764706,63.299999,1.5,6.9000001,10.1,,,93.099998,12.03,0.072352938,0.094999999,68.8704319,5227,92071,Santee,-116.978192,32.8753135,5.854142639,1-5% (lowest scores),2.476301307,4.729309272,0.0499214,38.67900926,6.4,24.79432983,19.18446602,26.730551,5.69,11.75121081,2.364067177,6.471842468,Carlton Hills,1252.87967,0.907226409,,0.012512219
6073008365,83.65,0,0,0,0.047409039,,0,0.89999998,0,,,99.199997,,0,0.032000002,68.5419059,2979,92129,San Diego,-117.144382,32.9411064,5.312677394,1-5% (lowest scores),3.185686232,13.59054138,0.0480346,18.4513385,2.4,7.2269333,8.418283459,5.484806456,6.84,20.02294163,1.667671267,1.831180233,Mira Mesa,816.0000073,1.000000009,,0.01249589
6073018613,186.13,0,0,0,0.15401301,,0,3.5,0,34.167385,34.167385,86.900002,18.25,0.072306581,0.074000001,52.5987526,3477,92058,Oceanside,-117.3334798,33.237618,11.0241038,11-15%,3.412854268,17.69757312,0.0521908,65.66174631,13.9,47.60156942,30.60924884,47.72412054,3.61,2.905939332,3.230171267,18.37451398,Rancho San Luis Rey Tr,832.1714977,0.936075925,,0.012428793
